"Incident ID",Year,Month,Day,Country,Region,District,City,UN,INGO,LNGO/NRCS,ICRC,IFRC,Other,"Nationals killed","Nationals wounded","Nationals kidnapped","Total nationals","Internationals killed","Internationals wounded","Internationals kidnapped","Total internationals","Total killed","Total wounded","Total kidnapped","Total affected","Gender Male","Gender Female","Gender Unknown","Means of attack","Attack context",Location,Latitude,Longitude,"Actor type","Actor name",Details,Verified,Source
1463,2012,9,26,Pakistan,Balochistan,Mastung,Mastung,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Shooting,Ambush,Road,29.800043,66.8500394,Unknown,Unknown,"One national staff member was injured when shot while traveling with a colleague to Quetta.",Yes,"Official Report"
1352,2012,9,27,Pakistan,Sindh,Khairpur,"Between Sukkar and Larkana via Khairpur, Barbelo Bypass on National Highway",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,25.5,69,Unknown,Unknown,"A national NGO staffer was stopped on the road and kidnapped. The driver and other passenger were released shortly after the vehicle was hijacked. UPDATE: He was released 19th October 2012.",Yes,"Official Report"
1618,2012,9,28,"Syrian Arab Republic","Rural Damascus","Rural Damascus","Sayyidah Zaynab, Babbila",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,Unknown,33.34658,36.28752,Unknown,Unknown,"A UN staff member was killed in crossfire near his home.",Yes,"Official Report"
1514,2012,9,28,Somalia,"Woqooyi Galbeed",Hargeisa,Hargeisa,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault","Individual attack","Public location",9.560335,44.069722,Unknown,Unknown,"One UN national staff was assaulted by five unidentified men while walking home; the men hit the staff with a stone in the face when he resisted their attempt to take away his mobile phone.",Yes,"Official Report"
1353,2012,9,30,Afghanistan,Helmand,"Now Zad",Alizo,0,0,3,0,0,0,1,2,0,3,0,0,0,0,1,2,0,3,3,0,0,"Vehicle-born IED",Ambush,Road,32.40314,64.46959,"Non-state armed group: Unknown","Not applicable","One NGO member of a demining team was killed and two wounded when a remote controlled IED detonated near their vehicle. It is unknown if they were specifically targetted.",Yes,"Official Report"
1355,2012,10,2,Somalia,Mudug,Gaalkacyo,Gaalkacyo,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,Shooting,Combat/Crossfire,Road,6.770838,47.42873,"Non-state armed group: Unknown","Not applicable","A Turkish aid worker was wounded in the crossfire during an interclan firefight while traveling in Galkayo.",Pending,Media
1354,2012,10,9,Afghanistan,Nangarhar,"Bati Kot","Main Torkham-Jalalabad Highway (Khyali Fuel Pump Area)",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,"Roadside IED",Ambush,Road,34.256395,70.787806,"Non-state armed group: National",Unknown,"A local NGO staff member was injured when a roadside IED detonated near a taxi that two staff members were traveling in. Reports deemed it unlikely that they were targetted, as they were traveling low-profile.",Yes,"Official Report"
1356,2012,10,11,Afghanistan,Faryab,Kohistan,"Lawlash DCA",0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,4,0,0,Shooting,Raid,Office/compound,35.321392,64.811084,Unknown,Unknown,"Four national NGO engineers (from Kabul and Ghazni) were wounded when a group of armed men stormed their guesthouse building and opened fire.",Yes,"Official Report"
1497,2012,10,12,"Sri Lanka","North Western",Kurunegala,"Dumullasoriya (Chillaw)",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Unknown,Unknown,7.492399,79.907831,Unknown,Unknown,"One aid worker was hospitalized after being beaten on his head and back during an armed robbery.",Yes,"Focal Point"
1358,2012,10,14,Afghanistan,Faryab,"Shirin Tagab ","Gorzad (Shibirghan-Maymana Road)",0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,Kidnapping,Ambush,Road,36.20219,64.864222,"Non-state armed group: National",Unknown,"Four national staffers of an INGO were kidnapped while driving back from a project site. They were held until Oct 21 and interrogated by an armed opposition group, before being released unharmed.",Yes,"Official Report"
1359,2012,10,14,Afghanistan,Herat,"Ghoryan ",Shahrabad,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,Kidnapping,Ambush,Road,34.033527,60.834829,Unknown,Unknown,"Four staff of a local NGO were abducted from their vehicle, which was being used as an ambulance, while they were providing health services to the patients. They were all released unharmed 6 days later.",Yes,"Official Report"
1357,2012,10,15,Niger,Maradi,Dakoro,Dakoro,0,0,6,0,0,0,1,0,4,5,0,0,1,1,1,0,5,6,6,0,0,Kidnapping,Raid,Office/compound,14.510833,6.765,"Non-state armed group: Regional","Al-Qaeda (affiliated)","Five national NGO staffers and one international (Chadian) were kidnapped from their compound by unidentified gunmen believed to be members of a militant group associated with Al Qaeda. One staffer was shot during the abduction and later died of his wounds. The others were released a month later after being held captive in the deserts of Islamist-controlled northern Mali.",Pending,Media
1529,2012,10,15,Afghanistan,Zabul,"Shah Joy","Shah Joy Bazaar",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,"Individual attack","Public location",32.52154,67.41315,Unknown,Unknown,"One LNGO staff member was attacked and killed by unknown gunmen in Shahjoy Bazaar area of Qalat Province.",Yes,"Focal Point"
1360,2012,10,18,Afghanistan,Ghowr,"Dawlat Yar","Kotale Sheniha (Chaghcharan-Dawlat Yar Main Road)",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Combat/Crossfire,Road,34.506988,65.535667,"Non-state armed group: National",Unknown,"A national NGO driver was abducted from his vehicle and held for two days after gunmen failed to identify a targeted staff member for the kidnapping.
",Yes,"Official Report"
1505,2012,10,19,Somalia,Banadir,Banadir,Mogadishu,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,"Public location",2.060461,45.375419,Unknown,Unknown,"One UN staff member was shot and injured from a stray bullet when leaving a mosque.",Yes,"Official Report"
1547,2012,10,21,"Syrian Arab Republic",,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"Roadside IED",Combat/Crossfire,"Public location",33.509147,36.306485,"Non-state armed group: Unknown","Not applicable","National female hit by shrapnel of an IED while standing on road waiting for taxi to travel between two work sites.",Yes,"Focal Point"
1531,2012,10,22,Afghanistan,Herat,"Obe ",Zeyarat,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Ambush,Road,34.377474,63.164658,"Non-state armed group: National",Unknown,"Four drivers of commercial trucks carrying INGO food items were abducted by AOG while on the road; two managed to get free a few hours later, and the remaining two were released the following evening.",Yes,"Official Report"
1479,2012,10,28,Ethiopia,,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,"Bodily assault","Individual attack",Unknown,9.145,40.489673,Unknown,Unknown,"One national INGO staff member was assaulted by a gang armed with crude weapons.",Yes,"Focal Point"
1361,2012,11,2,"South Sudan",Jonglei,Pibor,"Pibor Post",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Kidnap-killing,Raid,Home,6.217554,33.438353,"Non-state armed group: Unknown","Not applicable","A national staffer of an INGO was kidnapped by a group of armed rebels from his home and was later killed.",Pending,Media
1616,2012,11,4,"Syrian Arab Republic","Rural Damascus",Darayya,"Yarmouk Camp, Al Quds Street",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Unknown,Unknown,"Project site",33.471227,36.303878,Unknown,Unknown,"An UN staff member died in Yarmouk refugee camp.",Yes,"Official Report"
1506,2012,11,4,Somalia,Banadir,Banadir,"Mogadishu, near Village Restaurant",0,0,8,0,0,0,0,8,0,8,0,0,0,0,0,8,0,8,0,0,8,"Complex attack",Raid,"Public location",2.036817,45.337338,"Non-state armed group: Regional","Al Shabaab","8 NGO staff were injured in a complex attack with small arms fire and two suicide bombers. The target location was the Village Restaurant near Amira Hotel which is popular with politicians, diasporas and other important stakeholders of Mogadishu.",Yes,"Official Report"
1362,2012,11,8,Afghanistan,Nangarhar,Sherzad,"Hasam Khel (Sherzad-Khogyani Road)",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,34.328069,70.165275,"Non-state armed group: Unknown","Not applicable","An NGO staff member was shot and killed after his private taxi was stopped by an armed group and he was singled out among passengers. The group reportedly accused him of being an agent of the Afghan and American governments before killing him.",Yes,"Official Report"
1363,2012,11,10,Afghanistan,Nangarhar,"Bati Kot","Torkham-Jalalabad Highway",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,34.26087,70.77672,"Non-state armed group: Unknown","Not applicable","An NGO national staffer was kidnapped after an armed group ambushed the taxi he was traveling in.",Yes,"Official Report"
1364,2012,11,17,Afghanistan,Nimruz,"Chahar Burjak ",Tofacha,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,4,0,0,Unknown,Unknown,Unknown,30.12268,62.267082,Unknown,Unknown,"Four deminers from an NGO were injured by an IED or UXO detonation. It is unknown if there was targeting involved or if it was accidental.",Yes,"Official Report"
1365,2012,11,18,Pakistan,"Khyber Pakhtunkhwa",Peshawar,"University Town",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shelling,Combat/Crossfire,Office/compound,33.994225,71.496985,Unknown,Unknown,"The security guard for an INGO was injured when their compound came under a rocket attack from an unknown source. The intended target was the nearby American Club",Pending,Media
1366,2012,11,21,Afghanistan,Nangarhar,Nazyan,"Da Nazyano Khola",0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,Kidnapping,Unknown,"Project site",34.118171,70.75253,Unknown,Unknown,"Three NGO national deminers were abducted when doing an assessmnent. They were released on 22 November after intervention from local elders.",Yes,"Official Report"
1469,2012,11,22,Kenya,"North Eastern",Garissa,"Garissa, Dadaab",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Detention,Custody,0.046821,40.310412,"Police or paramilitary",Police,"One INGO national staff member was shot on the leg by police. While onboard a truck stopped for a police search, he resisted, an altercation developed and was shot in the leg by the police. He was reportedly intoxicated.",Yes,"Official Report"
1492,2012,11,22,Afghanistan,Kabul,Kabul,"Kabul (Khair Khana area)",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Ambush,Road,34.572184,69.131775,Unknown,Unknown,"One INGO security guard was physically assaulted and briefly unconscious during a robbery while on his way to the office.",Yes,"Focal Point"
1367,2012,11,23,Afghanistan,Wardak,"Maidan Shahr ","Maidan Shahr (Main Bazaar Area IVO Governor's Guesthouse)",0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,5,0,5,0,0,5,"Vehicle-born IED",Raid,Office/compound,34.360598,68.841584,"Non-state armed group: National",Unknown,"Five NGO staff and several others were wounded when a small truck rigged with explosives was detonated near government facilities and two NGO compounds. The intended target was reportedly the government facilities and not the aid workers specifically.",Yes,"Official Report"
1373,2012,12,,Afghanistan,Badghis,Murghab,"Kowtal-e Kakuri",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,35.46208,63.46962,"Non-state armed group: Unknown","Not applicable","A national staff doctor working for an INGO running health programs was shot and killed while driving home on his motorbike by two assassins, also on motorbikes. The staff member had been threatened in the past, as he and his brother, a local religious leader, had been vocal in their opposition to armed militants in the area.",Yes,"Official Report"
1494,2012,12,1,Haiti,West,"Port au Prince","Port au Prince",1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Shooting,"Individual attack","Public location",18.533333,-72.333333,Unknown,Unknown,"One international staff member, upon exiting a bank, was robbed and then shot in the head and killed.",Yes,"Focal Point"
1493,2012,12,2,Chad,Ouadda,Ouara,Abeche,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,"Bodily assault","Individual attack",Office/compound,13.833056,20.834722,Unknown,Unknown,"One UN staff was attacked and killed in UN accommodation.",Yes,"Official Report"
1368,2012,12,4,Afghanistan,Kandahar,Zhari,Mirzai,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,"Public location",31.186944,66.297222,"Non-state armed group: National",Unknown,"A local staffer employed by the UN on a vaccination team was struck by crossfire between government/international forces and armed opposition while traveling on foot, and later died of his injuries.",Yes,"Official Report"
1369,2012,12,5,Afghanistan,Kabul,Surobi,Nagoman,0,3,0,0,0,0,0,0,2,2,0,0,1,1,0,0,3,3,3,0,0,Kidnapping,Ambush,Road,34.478418,69.76002,Unknown,Unknown,"Three INGO staff (an international doctor, a national doctor, and a national staffer) were ambushed and kidnapped while travelling north on a secondary road towards Surobi town. They were held until 8 December, when negotiations led to the release of the 2 local staff, and an IMF operation forcibly rescued the foreign doctor.  The crime was reportedly motivated by economic gains, but there were AOG elements/actors present.",Yes,"Official Report"
1370,2012,12,5,Somalia,Bay,Baydhaba,Baydhaba,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Raid,Home,3.116667,43.65,Unknown,Unknown,"A UN aid worker was kidnapped from his home by gunmen in Baidoa.",Pending,Media
1548,2012,12,6,"Libyan Arab Jamahiriya",,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault","Individual attack","Project site",26.8234472,18.1236723,Unknown,Unknown,"Male national staffer was severely beaten with metal pipe while at work premises.",Yes,"Focal Point"
1508,2012,12,9,Somalia,Awdal,Borama,Borama,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,"Bodily assault","Individual attack","Public location",9.933056,43.181667,"Police or paramilitary","Somaliland Rapid Response Unit (RRU)","A national staff of an INGO who was in the area at the same time as officers of the Somaliland Rapid Response Unit (RRU) launched an assault against the house of a woman suspected of being an AS operative was reportedly beaten by members for the RRU for no apparent reason.",Yes,"Official Report"
1375,2012,12,10,Pakistan,Sindh,"Karachi South",Karachi,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,"Individual attack","Project site",24.860551,67.009926,Unknown,Unknown,"A vaccinator working for a UN-supported polio vaccination team was shot and killed.",Pending,Media
1371,2012,12,11,Afghanistan,Faryab,Qaysar,"Sayad Charkhi",0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,5,0,0,Kidnapping,Raid,Home,35.564601,64.431892,Unknown,Unknown,"Five INGO national staff members (one driver and four engineers) were kidnapped from the house of a local elder. Released unharmed 18 December.",Yes,"Official Report"
1376,2012,12,11,Pakistan,Sindh,"Karachi South",Karachi,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,4,0,Shooting,"Individual attack",Road,24.860551,67.009926,Unknown,Unknown,"Four female polio vaccinators working for UN-supported polio vaccination program were shot and killed by men on motorcycles",Pending,Media
1377,2012,12,11,Pakistan,"Khyber Pakhtunkhwa",Peshawar,Peshawar,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Shooting,"Individual attack",Road,34.0123846,71.5787458,Unknown,Unknown,"One of two sisters working on a UN-supported polio vaccination team was shot and killed by men on motorcycles. The other vaccinator was uninjured",Pending,Media
1372,2012,12,12,Afghanistan,Nangarhar,Bihsud,"Bland Ghar",0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,"Bodily assault","Mob violence","Project site",34.453386,70.484802,"Aid recipient","Not applicable","Two staff members of an NGO health facility were assaulted by a group of men with sticks and required hospitalization. The assault followed a patients complaints of slow service. The patient returned later with the mob, forcing their way in.",Yes,"Official Report"
1378,2012,12,12,Pakistan,"Khyber Pakhtunkhwa",Peshawar,Peshawar,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,"Individual attack","Project site",34.0123846,71.5787458,Unknown,Unknown,"A polio vaccinator was shot outside a house as he went on his rounds",Pending,Media
1379,2012,12,12,Pakistan,"Khyber Pakhtunkhwa",Charsadda,Charsadda,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Shooting,Ambush,Road,34.1509848,71.7593219,Unknown,Unknown,"Another polio vaccinator was shot and killed in her car.",Pending,Media
1507,2012,12,12,Somalia,"Woqooyi Galbeed",Hargeisa,Hargeisa,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Ambush,Road,9.560335,44.069722,Unknown,Unknown,"One UN national staff was injured during an attack by four people armed with sticks and knives while on his way to his office and robbed of his mobile phone and other personal effects.",Yes,"Official Report"
1549,2012,12,14,Chad,Ouadda,Ouara,"Eastern Chad refugee camps",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"Bodily assault",Ambush,Road,13.5288319,21.0410733,Unknown,Unknown,"Female national staff was attacked during robbery on the road and received 2 stab wounds.",Yes,"Focal Point"
1530,2012,12,15,"South Sudan",Lakes,"Rumbek Centre",Rupbuolriak,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,6.75,30,Unknown,Unknown,"One contracted employee who was transporting an IO food commodities in a contracted truck was shot and killed in a robbery incident.",Yes,"Focal Point"
1481,2012,12,17,Pakistan,Balochistan,Quetta,Quetta,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,30.182971,66.998734,Unknown,Unknown,"One national staff driver was shot in the arm/wrist by two unknown assailants while driving a staff member to the office.",Yes,"Focal Point"
1374,2012,12,19,Somalia,Banadir,Banadir,Mogadishu,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,"Individual attack","Public location",2.032264,45.267468,Unaffiliated,"Not applicable","A staffer of a national NGO was shot and killed by two armed men as he was leaving a parking lot. The killing was reportedly linked to the victims' decision to host a sister who had left her husband (a member of the AS movement).",Yes,Media
1500,2012,12,22,Cameroon,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,"Rape/sexual assault ",Raid,Home,4.6125522,13.1535811,Unaffiliated,"Not applicable","One international staff member was robbed and raped.",Yes,"Focal Point"
1504,2012,12,30,Somalia,Galguduud,Dhusamareb,Guriceel,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,"Public location",5.303435,45.880207,Unknown,Unknown,"One INGO staff was injured when struck by a ricocheting bullet resulting from a private dispute, which he had been attempting to mediate.",Yes,"Official Report"
